No.	Transcript ID	index	score	start	end	length
268	ERV316A3_1p31.3h::chr1:65946472-65950867(-)	noncoding	-0.3634742756148961	3705	3842	4395
269	HERVL18_1p31.3b::chr1:66381794-66383692(+)	noncoding	-0.32688828481321597	1337	1504	1898
270	HERV9_1p31.3::chr1:66416987-66426369(-)	noncoding	-0.3241156677158472	4266	4757	9382
271	ERVLE_1p31.3f::chr1:66521316-66524803(+)	noncoding	-0.3521185391359878	3265	3396	3487
272	ERVLB4_1p31.3::chr1:66840709-66841817(-)	noncoding	-0.36766651290473273	559	759	1108
273	MER4_1p31.3::chr1:66912485-66919266(+)	coding	0.6567519316720567	5210	5653	6781
274	ERVLE_1p31.3g::chr1:67059766-67062974(-)	noncoding	-0.4029712057312904	1137	1211	3208
275	HERVL_1p31.3c::chr1:67288388-67292750(+)	noncoding	-0.3595887314022407	902	1105	4362
276	MER4B_1p31.3::chr1:67516690-67520753(+)	noncoding	-0.3861520210462147	1380	1478	4063
277	MER101_1p31.3::chr1:68054877-68056307(+)	noncoding	-0.47920943797310556	799	822	1430
278	ERV316A3_1p31.3i::chr1:68309163-68312885(-)	noncoding	-0.3364813148424707	3307	3465	3722
279	HERVH_1p31.3d::chr1:68386004-68391992(+)	noncoding	-0.3488399059961359	3072	3353	5988
280	MER4_1p31.2::chr1:68507762-68513195(-)	noncoding	-0.33498322883237086	317	520	5433
281	HERVL_1p31.2::chr1:68809807-68810804(-)	noncoding	-0.35908096162367	613	798	997
282	HUERSP2_1p31.2::chr1:68859650-68863453(-)	noncoding	-0.328542089720654	3143	3325	3803
283	ERV316A3_1p31.2::chr1:68892430-68893458(+)	noncoding	-0.4273581894427678	269	367	1028
284	ERVLE_1p31.1a::chr1:69440471-69442508(-)	noncoding	-0.430572282228889	1934	2005	2037
285	ERVLE_1p31.1b::chr1:69442573-69444469(-)	noncoding	-0.4357495713669889	598	648	1896
286	MER101_1p31.1a::chr1:69527178-69530904(-)	noncoding	-0.3823995306645781	468	554	3726
287	HERVH_1p31.1a::chr1:70367629-70374024(+)	noncoding	-0.35925294459215584	3784	4200	6395
288	HERVL_1p31.1a::chr1:70559186-70562044(-)	noncoding	-0.3507257294580015	57	287	2858
289	HERVH_1p31.1b::chr1:70588437-70593991(+)	noncoding	-0.36627932477222336	3369	3569	5554
290	HERVL18_1p31.1a::chr1:70627958-70631285(+)	noncoding	-0.3070671343015722	1169	1453	3327
291	PABLA_1p31.1::chr1:70921278-70924729(+)	noncoding	-0.43649178045285497	3083	3172	3451
292	HERVFRD_1p31.1a::chr1:71336142-71343218(-)	noncoding	-0.3788619010372466	4256	4450	7076
293	HERVP71A_1p31.1a::chr1:71502068-71510867(+)	noncoding	-0.3486196812954254	8110	8226	8799
294	ERV316A3_1p31.1a::chr1:71818991-71823069(+)	noncoding	-0.35946228399624214	1415	1516	4078
295	HERVL_1p31.1b::chr1:72312365-72319126(-)	noncoding	-0.3308977449278473	3127	3318	6761
296	ERVLE_1p31.1c::chr1:72433538-72435738(+)	noncoding	-0.4489014280195276	107	298	2200
297	HERVL32_1p31.1a::chr1:72536817-72540097(-)	noncoding	-0.36392126608399633	1880	2053	3280
298	HERVL32_1p31.1b::chr1:72540629-72543692(-)	noncoding	-0.3650569236777407	1368	1589	3063
299	HERVFRD_1p31.1b::chr1:72688490-72694815(-)	noncoding	-0.36199088377610555	689	781	6325
300	HERVL40_1p31.1a::chr1:72767328-72771894(+)	noncoding	-0.35613869012189625	130	246	4566
301	MER41_1p31.1::chr1:72811822-72812848(-)	noncoding	-0.4691474427184309	918	974	1026
302	ERVLB4_1p31.1a::chr1:72854178-72855507(-)	noncoding	-0.4587547810353215	355	498	1329
303	HERVL_1p31.1c::chr1:72877408-72878678(+)	noncoding	-0.3773631848775274	348	398	1270
304	HERVH_1p31.1c::chr1:72980446-72985490(-)	noncoding	-0.35415146760495264	1332	1595	5044
305	HERVH_1p31.1d::chr1:72987801-72993602(-)	noncoding	-0.3664672983200824	3396	3536	5801
306	ERVLE_1p31.1d::chr1:73115957-73118649(+)	noncoding	-0.4101229640465355	1457	1498	2692
307	ERVLB4_1p31.1b::chr1:73119379-73122614(+)	noncoding	-0.3932316028364107	137	307	3235
308	ERVLE_1p31.1e::chr1:73170807-73172644(-)	noncoding	-0.3755109351573318	987	1070	1837
309	ERVLE_1p31.1f::chr1:73172777-73173471(-)	noncoding	-0.4290784709276845	408	440	694
310	MER101_1p31.1b::chr1:73340002-73345431(-)	noncoding	-0.36582462332130794	4312	4590	5429
311	MER101_1p31.1c::chr1:73345442-73346122(-)	noncoding	-0.6040701726250011	469	504	680
312	HERVL40_1p31.1b::chr1:73698733-73700492(-)	noncoding	-0.4218095433365261	1090	1179	1759
313	ERVL_1p31.1::chr1:73719202-73725016(+)	noncoding	-0.3561015779170593	4474	4578	5814
314	HERVP71A_1p31.1b::chr1:74394411-74400944(+)	noncoding	-0.3225687461670359	5809	6105	6533
315	HERV9_1p31.1::chr1:74740033-74745644(-)	noncoding	-0.3495361751537942	1512	1865	5611
316	ERV316A3_1p31.1b::chr1:74804194-74805454(-)	noncoding	-0.4143270768631524	148	252	1260
317	ERVLE_1p31.1g::chr1:75054109-75057604(+)	noncoding	-0.4079177450217134	3285	3365	3495
318	ERVLE_1p31.1h::chr1:75288595-75290184(+)	noncoding	-0.4287403227258575	1434	1541	1589
319	HML2_1p31.1::chr1:75377086-75383458(+)	coding	0.6425533338727307	1357	2691	6372
320	HERV4_1p31.1::chr1:75688749-75689585(+)	noncoding	-0.39805624163794984	138	314	836
321	MER4B_1p31.1a::chr1:75717681-75718483(+)	noncoding	-0.4198498364303993	3	128	802
322	ERVLB4_1p31.1c::chr1:75891930-75896433(+)	noncoding	-0.360000638524441	1934	2038	4503
323	ERVLE_1p31.1i::chr1:76852898-76853540(-)	noncoding	-0.412456991105987	429	569	642
324	HERVL_1p31.1d::chr1:76874387-76880817(-)	coding	0.6159322950585511	2441	2944	6430
325	HERVH_1p31.1e::chr1:76894813-76900387(-)	noncoding	-0.36433735814117585	3350	3499	5574
326	HERVL_1p31.1e::chr1:77182232-77189846(+)	coding	0.6262766252993464	4371	4940	7614
327	MER34B_1p31.1a::chr1:77244045-77245768(-)	noncoding	-0.4495602794380438	153	215	1723
328	ERVLE_1p31.1j::chr1:77706472-77708145(+)	noncoding	-0.424259553568325	60	122	1673
329	HERVS71_1p31.1::chr1:78198910-78200628(+)	noncoding	-0.36202804157285706	1349	1552	1718
330	ERVLE_1p31.1k::chr1:78324273-78326208(-)	noncoding	-0.397164578639969	1205	1315	1935
331	HERVH_1p31.1f::chr1:78872187-78880915(+)	noncoding	-0.30339930887416855	6657	7382	8728
332	MER61_1p31.1a::chr1:78966119-78971684(+)	noncoding	-0.3557896703387622	4883	4984	5565
333	ERVLB4_1p31.1d::chr1:79143110-79143725(+)	noncoding	-0.38007121185545567	378	482	615
334	HERVH_1p31.1g::chr1:79488608-79494123(-)	noncoding	-0.3083478910337284	3035	3508	5515
335	ERVLB4_1p31.1e::chr1:79548566-79551834(+)	noncoding	-0.35478170748803617	1573	1698	3268
336	MER34B_1p31.1b::chr1:79606846-79610172(+)	noncoding	-0.4331458824869855	1986	2078	3326
337	MER101_1p31.1d::chr1:79607758-79608919(+)	noncoding	-0.4331458824869855	733	825	1161
338	MER101_1p31.1e::chr1:79609322-79610025(+)	noncoding	-0.5063540437024676	51	95	703
339	HERVH_1p31.1h::chr1:79638762-79644487(-)	noncoding	-0.33014420691918234	3355	3579	5725
340	HERVH_1p31.1i::chr1:79696342-79702062(-)	noncoding	-0.3621849719270649	3376	3555	5720
341	ERVLE_1p31.1l::chr1:79818091-79819267(+)	noncoding	-0.44116788821976494	821	868	1176
342	HERVL_1p31.1f::chr1:79927925-79934188(+)	noncoding	-0.34252630912302195	5307	5426	6263
343	HERVL18_1p31.1b::chr1:80050218-80054588(+)	noncoding	-0.3224372521895571	113	823	4370
344	HERVL_1p31.1g::chr1:80574449-80576362(-)	noncoding	-0.3896089078987087	1636	1842	1913
345	MER61_1p31.1b::chr1:80633351-80638648(+)	noncoding	-0.38699943043168483	4193	4282	5297
346	ERVLE_1p31.1m::chr1:80659443-80660880(+)	noncoding	-0.41909264839554883	700	843	1437
347	ERVLE_1p31.1n::chr1:80727216-80730853(-)	noncoding	-0.3924086122286332	645	692	3637
348	ERVLE_1p31.1o::chr1:80741424-80742920(-)	noncoding	-0.4453527403237445	1389	1457	1496
349	HERVH_1p31.1j::chr1:81245283-81251207(+)	noncoding	-0.34556914181698384	3113	3394	5924
350	ERV316A3_1p31.1c::chr1:81277800-81281566(-)	noncoding	-0.39494112824401606	606	860	3766
351	ERV316A3_1p31.1d::chr1:81587983-81592738(-)	noncoding	-0.37420443675489967	767	946	4755
352	HERVH_1p31.1k::chr1:82067563-82072836(-)	noncoding	-0.3533927243556444	3029	3310	5273
353	HERVH_1p31.1l::chr1:82354569-82360556(-)	noncoding	-0.3222182804627788	3475	3696	5987
354	ERVLE_1p31.1p::chr1:82365040-82367912(-)	noncoding	-0.3567932733028445	2587	2682	2872
355	ERVLB4_1p31.1f::chr1:82452322-82454754(+)	noncoding	-0.3624316213352754	442	672	2432
356	ERV316A3_1p31.1e::chr1:82550256-82553802(-)	noncoding	-0.3547292392171564	904	1032	3546
357	LTR19_1p31.1::chr1:82622974-82626992(+)	noncoding	-0.41691275793340254	3140	3232	4018
358	ERV316A3_1p31.1f::chr1:82937479-82941026(-)	noncoding	-0.3533718688223707	942	1112	3547
359	HERVH_1p31.1m::chr1:82955311-82961594(+)	noncoding	-0.33188851265275565	3690	4088	6283
360	HERVL40_1p31.1c::chr1:83086361-83089383(+)	noncoding	-0.35234475022033673	2060	2338	3022
361	ERVLE_1p31.1q::chr1:83420348-83421067(-)	noncoding	-0.3416767595527552	224	445	719
362	MER4_1p31.1::chr1:84020889-84023436(-)	noncoding	-0.44662585897697493	980	1015	2547
363	ERVLB4_1p31.1g::chr1:84027914-84034931(+)	noncoding	-0.307898652253511	2972	3499	7017
364	ERVLE_1p31.1r::chr1:84038942-84043331(+)	noncoding	-0.37719239875995747	112	183	4389
365	ERVLE_1p31.1s::chr1:84050542-84052088(+)	noncoding	-0.4425566802505225	1279	1329	1546
366	MER4B_1p31.1b::chr1:84069404-84072036(-)	noncoding	-0.41340725724464156	1987	2136	2632
367	MER101_1p31.1f::chr1:84186630-84190130(-)	noncoding	-0.38438167642685583	59	166	3500
368	ERV316A3_1p31.1g::chr1:84357153-84361136(-)	noncoding	-0.3136209494971408	1114	1275	3983
369	ERVLE_1p22.3a::chr1:84536109-84539258(+)	noncoding	-0.3624129901615706	2649	2762	3149
370	LTR25_1p22.3::chr1:84603880-84611675(+)	noncoding	-0.3597315067774475	5644	5790	7795
371	ERVLE_1p22.3b::chr1:85218859-85219853(+)	noncoding	-0.41295459298158177	435	518	994
372	MER34B_1p22.3a::chr1:85394502-85396752(+)	noncoding	-0.3961419087672047	256	447	2250
373	MER34B_1p22.3b::chr1:85397052-85397765(+)	noncoding	-0.548257850069714	485	526	713
374	ERVLE_1p22.3c::chr1:85806974-85813032(+)	noncoding	-0.3973131950905614	5874	5996	6058
375	ERVLB4_1p22.3a::chr1:85913180-85915546(+)	noncoding	-0.4200063982681004	956	1087	2366
376	ERV316A3_1p22.3a::chr1:85935919-85939056(+)	noncoding	-0.36371462592111425	2299	2445	3137
377	ERV316A3_1p22.3b::chr1:86002209-86005168(+)	noncoding	-0.33980920677412974	2113	2298	2959
378	ERVLB4_1p22.3b::chr1:86280523-86283198(+)	noncoding	-0.3424873517061674	1593	1835	2675
379	HERVH48_1p22.3::chr1:86339370-86343589(+)	noncoding	-0.3470735401557129	4056	4154	4219
380	ERVLE_1p22.3d::chr1:86397810-86400070(-)	noncoding	-0.4520185988464318	1359	1427	2260
381	HERVL18_1p22.3::chr1:86409350-86416680(-)	noncoding	-0.2987600697950915	4205	4534	7330
382	HERVL_1p22.3::chr1:86511893-86514952(+)	coding	0.5986513728951941	973	1293	3059
383	HUERSP3B_1p22.3::chr1:86692599-86694874(-)	noncoding	-0.4212981012176348	832	876	2275
384	ERV316A3_1p22.3c::chr1:87160672-87162483(+)	noncoding	-0.36600867727810593	259	474	1811
385	ERVLB4_1p22.3c::chr1:87800644-87803070(-)	noncoding	-0.3821475676453312	445	543	2426
386	ERVLB4_1p22.2a::chr1:88378752-88379662(-)	noncoding	-0.36924490448659875	405	665	910
387	ERV316A3_1p22.2a::chr1:88575197-88577840(+)	noncoding	-0.3345176055385358	186	347	2643
388	ERV316A3_1p22.2b::chr1:88578270-88580028(+)	noncoding	-0.34837313167454353	1387	1503	1758
389	HERVL_1p22.2a::chr1:88595833-88602999(+)	noncoding	-0.2998362619064915	1823	2146	7166
390	ERVLB4_1p22.2b::chr1:88636269-88638131(-)	noncoding	-0.3724178070742753	33	353	1862
391	ERVLB4_1p22.2c::chr1:88638143-88641741(-)	noncoding	-0.38482752448538515	896	1060	3598
392	HERVL_1p22.2b::chr1:88897656-88904723(+)	noncoding	-0.34566189360674704	3847	4002	7067
393	HERVW_1p22.2a::chr1:88924529-88931881(+)	noncoding	-0.3384248800707601	3145	3252	7352
394	MER101_1p22.2a::chr1:89048082-89049754(+)	noncoding	-0.40319991961528545	1508	1549	1672
395	HERVKC4_1p22.2::chr1:89086283-89088619(-)	noncoding	-0.3248280849958758	1024	1272	2336
396	MER61_1p22.2a::chr1:89178360-89179158(+)	noncoding	-0.5558769142503986	582	611	798
397	ERV316A3_1p22.2c::chr1:89275321-89277392(-)	noncoding	-0.44085070562691475	1329	1418	2071
398	MER61_1p22.2b::chr1:89312773-89316331(-)	noncoding	-0.37339018746409636	316	435	3558
399	HUERSP2_1p22.2::chr1:89343973-89345043(+)	noncoding	-0.36828850392814616	495	575	1070
400	HERVL_1p22.2c::chr1:89345044-89349193(+)	noncoding	-0.3378348966620921	2982	3125	4149
401	MER101_1p22.2b::chr1:89429509-89431206(-)	noncoding	-0.40319991961528545	1540	1581	1697
402	HERVL_1p22.2d::chr1:89437349-89443684(-)	noncoding	-0.3396281381030537	1031	1405	6335
403	ERV316A3_1p22.2d::chr1:90626809-90628309(+)	noncoding	-0.33969972545625093	843	938	1500
404	ERVLE_1p22.2::chr1:90778834-90780083(+)	noncoding	-0.38037040361805663	485	637	1249
405	HERVL_1p22.2e::chr1:91039877-91041730(+)	noncoding	-0.36999520263377483	1029	1211	1853
406	HERVL_1p22.2f::chr1:91041963-91046245(+)	noncoding	-0.3432268356216909	1529	1690	4282
407	HERVL_1p22.2g::chr1:91055335-91056968(-)	noncoding	-0.38418309843288234	214	294	1633
408	HUERSP1_1p22.2::chr1:91083892-91091004(+)	noncoding	-0.34199534439180657	1036	1167	7112
409	HERVW_1p22.2b::chr1:91179132-91181141(+)	noncoding	-0.3296176623042616	1583	1957	2009
410	HARLEQUIN_1p22.2::chr1:91206976-91211402(-)	noncoding	-0.3664373741732696	3952	4245	4426
411	HML5_1p22.2::chr1:91217603-91221324(+)	noncoding	-0.34102062866629523	3196	3408	3721
412	HERVL_1p22.2h::chr1:91460655-91469313(-)	coding	0.6328972400470145	6612	7187	8658
413	HARLEQUIN_1p22.1::chr1:91662451-91670747(-)	coding	0.7752628180482586	5977	6945	8296
414	MER4B_1p22.1a::chr1:91922727-91924229(-)	noncoding	-0.37281046762656533	824	955	1502
415	ERVLE_1p22.1a::chr1:92148017-92150067(+)	noncoding	-0.34594874177881973	917	967	2050
416	HERVL_1p22.1a::chr1:92614392-92619505(+)	noncoding	-0.37000158434402985	979	1152	5113
417	ERV316A3_1p22.1a::chr1:92991647-92993456(-)	noncoding	-0.33673073025095124	1364	1567	1809
418	ERVLE_1p22.1b::chr1:92993458-92994531(+)	noncoding	-0.3560126927994792	214	333	1073
419	ERV316A3_1p22.1b::chr1:93027536-93028194(-)	noncoding	-0.3949434760650322	218	382	658
420	LTR23_1p22.1::chr1:93409486-93412791(-)	coding	0.648082259479619	2301	2558	3305
421	MER4B_1p22.1b::chr1:93643913-93646320(+)	noncoding	-0.4370217466505345	1505	1615	2407
422	MER4B_1p22.1c::chr1:93646622-93647466(+)	noncoding	-0.5722785283037028	606	626	844
423	HERVH_1p22.1::chr1:93830337-93837088(+)	noncoding	-0.3474457569692606	4512	4913	6751
424	HERVL_1p22.1b::chr1:94161627-94167221(-)	noncoding	-0.33717348415796744	688	921	5594
425	ERV316A3_1p22.1c::chr1:94269983-94272882(+)	noncoding	-0.3780235496621447	625	825	2899
426	HERVL40_1p21.3::chr1:94349807-94353439(+)	noncoding	-0.393526220739038	2795	2953	3632
427	ERVLE_1p21.3a::chr1:94389823-94391768(-)	noncoding	-0.3981236753141558	1614	1655	1945
428	ERVLE_1p21.3b::chr1:94393790-94394793(-)	noncoding	-0.3944370968384139	63	146	1003
429	HML3_1p21.3::chr1:94444820-94450789(+)	coding	0.6169750686118731	869	1801	5969
430	HERVH_1p21.3a::chr1:94566478-94572826(-)	noncoding	-0.33135468504470345	4420	4686	6348
431	MER4_1p21.3::chr1:94661344-94669497(-)	coding	0.5519524173074426	3134	3277	8153
432	ERVLB4_1p21.3a::chr1:94785085-94786547(+)	noncoding	-0.34828970830517547	667	798	1462
433	ERVLE_1p21.3c::chr1:95250622-95254066(-)	noncoding	-0.3704049068320857	747	884	3444
434	ERVLE_1p21.3d::chr1:95572088-95574067(-)	noncoding	-0.41604841273552695	1739	1804	1979
435	HERVL_1p21.3a::chr1:95644581-95648411(-)	noncoding	-0.34876173289972423	2885	2995	3830
436	MER41_1p21.3::chr1:95895626-95901086(-)	noncoding	-0.3419304029315289	1314	1499	5460
437	MER61_1p21.3::chr1:96153438-96157822(-)	noncoding	-0.41702741433738233	1621	1695	4384
438	ERVLE_1p21.3e::chr1:96339548-96342230(+)	noncoding	-0.3775405727248121	78	158	2682
439	HERVL_1p21.3b::chr1:97407534-97409154(+)	noncoding	-0.3946128902820184	1277	1432	1620
440	ERV316A3_1p21.3a::chr1:97679722-97680969(+)	noncoding	-0.3435256727867897	934	1095	1247
441	HUERSP2_1p21.3::chr1:97773376-97774644(+)	noncoding	-0.3477860749670165	9	215	1268
442	ERVLB4_1p21.3b::chr1:98642906-98643641(+)	noncoding	-0.4124259170809559	394	483	735
443	ERVLE_1p21.3f::chr1:98653444-98654702(-)	noncoding	-0.3853806392713407	1054	1224	1258
444	ERVLE_1p21.3g::chr1:98657373-98659580(+)	noncoding	-0.3552657860937115	1961	2089	2207
445	ERVLB4_1p21.3c::chr1:98773793-98775877(+)	noncoding	-0.39198511387412616	98	169	2084
446	HERVH_1p21.3b::chr1:98801055-98806858(-)	noncoding	-0.3588887919353937	3094	3609	5803
447	ERV316A3_1p21.3b::chr1:98942499-98944900(+)	noncoding	-0.33436042214190587	1887	2066	2401
448	HERVH_1p21.2a::chr1:99509511-99515367(+)	noncoding	-0.33529697911002854	3096	3362	5856
449	MER41_1p21.2::chr1:99586738-99588780(-)	noncoding	-0.3897559934656565	284	409	2042
450	MER34B_1p21.2a::chr1:99940845-99943100(-)	coding	0.5294939259224885	1958	2071	2255
451	ERVLB4_1p21.2a::chr1:100300279-100301346(-)	noncoding	-0.37318308488453544	901	1011	1067
452	ERVLE_1p21.2a::chr1:100302577-100303717(+)	noncoding	-0.3992759973336192	140	214	1140
453	PRIMAX_1p21.2::chr1:100561997-100564010(-)	noncoding	-0.4039152590054472	1287	1361	2013
454	ERV316A3_1p21.2a::chr1:100810360-100811157(-)	noncoding	-0.38384175977949075	580	696	797
455	ERV316A3_1p21.2b::chr1:101266391-101269155(+)	noncoding	-0.372244584372856	1158	1256	2764
456	ERVLB4_1p21.2b::chr1:101336341-101339354(+)	noncoding	-0.36803338869899915	2818	2970	3013
457	HERVL_1p21.2::chr1:101359129-101362553(-)	noncoding	-0.33768326582890706	2805	3002	3424
458	MER34B_1p21.2b::chr1:101494089-101495695(+)	noncoding	-0.43910351592878205	1431	1499	1606
459	MER34B_1p21.2c::chr1:101495982-101498022(+)	noncoding	-0.43704974464386004	1692	1778	2040
460	ERVLE_1p21.2b::chr1:101546698-101548684(+)	noncoding	-0.34112784194825985	1253	1378	1986
461	HERVH_1p21.2b::chr1:101597230-101603442(-)	noncoding	-0.3543658931172846	884	1195	6212
462	HERVFRD_1p21.1a::chr1:102045800-102048156(+)	noncoding	-0.3660627358499675	2154	2354	2356
463	ERVLE_1p21.1a::chr1:102081694-102083522(+)	noncoding	-0.39359206261570134	902	1015	1828
464	HERVI_1p21.1::chr1:102085730-102092888(-)	noncoding	-0.3396649445123674	2496	2711	7158
465	HUERSP1_1p21.1::chr1:102094498-102097939(+)	noncoding	-0.3953613809660358	366	503	3441
466	MER4_1p21.1::chr1:102102624-102104200(+)	noncoding	-0.5177349177417647	318	350	1576
467	ERV316A3_1p21.1a::chr1:102173844-102176687(-)	noncoding	-0.3936990951320515	2722	2772	2843
468	ERV316A3_1p21.1b::chr1:102399420-102400310(+)	noncoding	-0.4038705121715722	96	194	890
469	HUERSP3_1p21.1::chr1:102434038-102440675(+)	noncoding	-0.3213900604468588	4812	5207	6637
470	ERVLE_1p21.1b::chr1:102518368-102520339(-)	noncoding	-0.4444880112894435	114	188	1971
471	HERVL_1p21.1a::chr1:102556946-102557990(-)	noncoding	-0.3715327502308009	721	903	1044
472	HML6_1p21.1a::chr1:102833274-102841221(+)	noncoding	-0.3496852426648114	3914	4075	7947
473	ERV316A3_1p21.1c::chr1:103125340-103130310(-)	noncoding	-0.3816523548771198	696	827	4970
474	HERVL_1p21.1b::chr1:103266759-103273207(+)	noncoding	-0.34775949726534694	2570	2773	6448
475	ERV316A3_1p21.1d::chr1:103473582-103475049(-)	noncoding	-0.4612631857921423	1337	1459	1467
476	MER61_1p21.1a::chr1:103589770-103593933(-)	noncoding	-0.39886009502199504	1	66	4163
477	LTR25_1p21.1a::chr1:103594610-103595674(-)	noncoding	-0.3971938718718362	367	408	1064
478	MER61_1p21.1b::chr1:103625858-103628713(-)	noncoding	-0.3962469412012777	2766	2849	2855
479	HERVEA_1p21.1a::chr1:103647685-103655525(-)	noncoding	-0.3066482512390942	6739	7017	7840
480	MER61_1p21.1c::chr1:103664632-103666408(-)	noncoding	-0.483444196204998	1499	1534	1776
481	LTR25_1p21.1b::chr1:103667091-103667870(-)	noncoding	-0.3971938718718362	367	408	779
482	LTR25_1p21.1c::chr1:103683814-103684878(+)	noncoding	-0.3971938718718362	368	409	1064
483	MER61_1p21.1d::chr1:103685561-103687337(+)	noncoding	-0.483444196204998	1500	1535	1776
484	HERVEA_1p21.1b::chr1:103696445-103704285(+)	noncoding	-0.3072995991755567	6740	7018	7840
485	MER61_1p21.1e::chr1:103719983-103722838(-)	noncoding	-0.3962469412012777	2766	2849	2855
486	HERVEA_1p21.1c::chr1:103741823-103749663(-)	noncoding	-0.3066482512390942	6739	7017	7840
487	MER61_1p21.1f::chr1:103758770-103760546(-)	noncoding	-0.483444196204998	1499	1534	1776
488	LTR25_1p21.1d::chr1:103761207-103762332(-)	noncoding	-0.4549563765586754	552	650	1125
489	HERVFRD_1p21.1b::chr1:104135713-104137735(+)	noncoding	-0.408894702936336	140	217	2022
490	ERV316A3_1p21.1e::chr1:104236130-104236966(-)	noncoding	-0.41334467629456895	461	523	836
491	HERVH_1p21.1a::chr1:104380123-104388639(+)	noncoding	-0.3389883228983278	6134	6331	8516
492	ERVLE_1p21.1c::chr1:104439378-104441252(-)	noncoding	-0.3670947534946858	1692	1817	1874
493	HERVEA_1p21.1d::chr1:104459780-104468646(-)	coding	0.6770336197215137	4974	5696	8866
494	ERVLB4_1p21.1a::chr1:104470603-104474802(+)	noncoding	-0.39394439655957614	1573	1659	4199
495	ERVLE_1p21.1d::chr1:104477690-104479245(-)	noncoding	-0.3980243993545165	501	626	1555
496	HERVL_1p21.1c::chr1:104555600-104562197(+)	noncoding	-0.3595222010259853	1490	1774	6597
497	HERVL_1p21.1d::chr1:104578064-104582892(-)	noncoding	-0.3339432931957895	1157	1408	4828
498	HERVH_1p21.1b::chr1:104596936-104602769(+)	noncoding	-0.36581806596623967	4451	4606	5833
499	HML6_1p21.1b::chr1:104732541-104733885(+)	noncoding	-0.3315877256154959	869	1027	1344
500	ERV316A3_1p21.1f::chr1:104795005-104799851(+)	noncoding	-0.43030329540215406	4059	4223	4846
501	ERVL_1p21.1a::chr1:104881671-104882757(+)	noncoding	-0.4680536487978868	444	518	1086
502	ERV316A3_1p21.1g::chr1:104979096-104981009(-)	noncoding	-0.38782858997980674	1770	1877	1913
